date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,id
4/28/2021,dog,urine,urinary tract,GN,escherichia,5/3/2021,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,S,S,S,S,S,I,R,-,R,S,R,S,S,,,R,,R,,R,2624
7/12/2020,dog,urine,urinary tract,GN,pseudomonas,7/16/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I,,,,,,,,,,R,,I,S,R,,,,,,,,,,2625
10/16/2020,dog,urine,urinary tract,GN,escherichia,10/21/2020,train,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,R,S,S,S,S,I,R,-,R,S,R,S,S,,,R,,R,,R,2626
9/18/2020,dog,urine,urinary tract,GN,proteus,9/22/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,I,R,R,S,S,S,I,R,R,R,,R,R,R,R,R,,,R,,R,,R,2627
11/24/2020,dog,urine,urinary tract,GN,escherichia,11/27/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,S,S,S,S,S,R,R,-,R,S,R,S,S,,,R,,R,,R,2628
8/4/2020,cat,urine,urinary tract,GN,roseomonas,8/10/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,-,,,,,,,,,,,,,2629
7/31/2020,dog,exudate,exudate,GN,acinetobacter,8/6/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,R,S,,R,S,S,,,,,,,R,,R,2630
9/14/2020,dog,abscess,abscess,GN,escherichia,9/18/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,R,R,R,R,R,R,R,R,+,R,S,R,R,S,,,R,,R,,S,2631
7/13/2020,dog,urine,urinary tract,GN,escherichia,7/22/2020,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,S,I,S,S,S,I,R,R,-,R,S,R,S,S,,,R,,I,,R,2632
7/13/2020,dog,pg abscess,pg abscess,GN,escherichia,7/23/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,S,S,S,I,R,R,-,R,S,R,S,S,,,R,,I,,R,2633
9/22/2020,dog,urine,urinary tract,GN,escherichia,9/25/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,S,S,S,S,S,S,R,S,-,S,S,S,S,S,,,S,,R,,S,2634
12/24/2020,dog,ear exudate,ear,GN,pseudomonas,12/30/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,R,,S,S,R,,,,,,,,,,2635
8/31/2020,cat,urine,urinary tract,GN,pseudomonas,9/8/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2636
4/29/2021,dog,urine,urinary tract,GN,escherichia,5/5/2021,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,R,R,R,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2637
7/22/2020,dog,interdigital 3-4th,extremely rare,GN,proteus,8/4/2020,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,S,I,S,S,S,S,R,R,R,,S,S,S,S,R,,,R,,R,,R,2638
5/11/2021,dog,opened wound,wound,GN,pseudomonas,5/3/2021,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,,,,,,,,,,S,,I,S,S,,,,,,,,,,2639
8/28/2020,dog,urine,urinary tract,GN,acinetobacter,9/3/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,R,R,,R,R,R,,,,,,,R,,R,2640
8/18/2020,dog,urine,urinary tract,GN,escherichia,8/21/2020,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,S,S,S,S,S,S,R,S,-,S,S,S,S,S,,,S,,R,,S,2641
11/9/2020,dog,urine,urinary tract,GN,proteus,11/12/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,S,S,S,S,S,I,R,R,,R,R,I,I,R,,,R,,R,,S,2642
8/24/2020,dog,urine,urinary tract,GN,proteus,8/27/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,R,R,R,R,R,R,,S,I,R,I,R,,,R,,R,,R,2643
7/7/2020,dog,urine,urinary tract,GN,escherichia,7/13/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,S,S,S,S,S,R,R,-,S,S,R,S,S,,,R,,R,,R,2644
11/25/2020,dog,surgical site,surgical site,GN,escherichia,11/30/2020,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,R,I,S,S,S,I,R,S,-,S,S,S,S,S,,,S,,R,,S,2645
4/5/2021,dog,vaginal discharge,urogenital system,GN,klebsiella,4/9/2021,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,2646
12/23/2020,cat,urine,urinary tract,GN,proteus,12/28/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,S,S,S,S,R,R,R,,R,S,R,S,R,,,R,,R,,R,2647
11/27/2020,dog,ub mucosa,urinary tract,GN,enterobacter,12/1/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,,R,R,R,R,R,R,I,R,,R,S,R,S,R,,,R,,R,,R,2648
11/30/2020,dog,crust from skin,skin,GN,proteus,12/8/2020,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,S,I,S,S,S,S,S,R,I,,S,I,S,S,R,,,I,,R,,R,2649
11/3/2020,dog,buccal abscess,oral,GN,enterobacter,11/6/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,,R,R,R,R,R,R,R,R,,R,I,R,S,R,,,R,,R,,R,2650
10/8/2020,dog,ub mucosa,urinary tract,GN,pantoea,10/15/2020,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,,S,I,I,S,S,S,S,S,,S,S,S,S,I,,,S,,S,,S,2651
9/8/2020,dog,hemoculture,hemoculture,GN,burkholderia,9/10/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R,,,,,,,,R,I,R,,R,R,S,,,,,,,R,,S,2652
8/6/2020,dog,urine,urinary tract,GN,pseudomonas,8/11/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,R,,S,S,R,,,,,,,,,,2653
9/15/2020,dog,urine,urinary tract,GN,pseudomonas,9/18/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,R,,S,S,R,,,,,,,,,,2654
1/18/2021,dog,urine,urinary tract,GN,pseudomonas,1/21/2021,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,R,,S,S,R,,,,,,,,,,2655
12/2/2020,cat,opened wound,wound,GN,proteus,12/8/2020,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,R,S,S,S,S,S,R,S,,S,S,S,S,R,,,S,,R,,S,2656
10/25/2020,dog,tail fold dermatitis,wound,GN,proteus,10/28/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,I,R,I,S,S,S,S,R,R,I,,R,I,S,I,R,,,I,,R,,R,2657
11/16/2020,dog,urine,urinary tract,GN,escherichia,11/23/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,R,R,R,I,R,S,-,S,S,S,S,S,,,S,,R,,S,2658
1/6/2021,dog,urine,urinary tract,GN,escherichia,1/11/2021,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,R,S,S,S,S,S,S,S,R,-,R,S,R,S,S,,,R,,S,,S,2659
10/7/2020,dog,urine,urinary tract,GN,escherichia,10/12/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,S,S,S,S,S,S,S,R,-,S,S,R,S,S,,,R,,S,,S,2660
10/14/2020,cat,urine,urinary tract,GN,burkholderia,10/28/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R,,,,,,,,,,,,R,,R,,,,,,,R,,,2661
12/19/2020,dog,urine,urinary tract,GN,morganella,12/24/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,,,S,R,R,I,,S,S,S,S,R,,,R,,R,,R,2662
8/5/2020,dog,urine,urinary tract,GN,escherichia,8/10/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,S,S,S,S,S,S,R,S,-,S,S,S,S,S,,,S,,R,,S,2663
10/16/2020,cat,urine,urinary tract,GN,escherichia,10/22/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,I,S,S,S,S,S,R,-,S,S,R,S,S,,,R,,S,,S,2664
12/22/2020,dog,urine,urinary tract,GN,proteus,12/25/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,S,S,S,S,S,S,R,S,,S,R,S,S,R,,,S,,R,,S,2665
10/19/2020,dog,abscess,abscess,GN,klebsiella,10/21/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,I,S,S,S,S,S,S,-,S,S,S,S,I,,,S,,S,,S,2666
9/15/2020,dog,urine,urinary tract,GN,acinetobacter,9/18/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,R,R,,S,S,R,,,,,,,R,,S,2667
11/1/2020,cat,urine,urinary tract,GN,pseudomonas,11/4/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,,,,,,,,,,R,,R,S,R,,,,,,,,,,2668
3/29/2021,cat,urine,urinary tract,GN,klebsiella,4/1/2021,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,R,R,R,I,R,R,-,S,S,R,I,R,,,R,,R,,S,2669
11/18/2020,dog,fluid,hemoculture,GN,proteus,11/24/2020,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,I,S,S,S,S,S,R,S,,R,I,S,S,R,,,S,,R,,S,2670
12/9/2020,dog,abscess,abscess,GN,escherichia,12/16/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,R,I,S,S,S,I,S,S,-,S,S,S,S,S,,,S,,S,,S,2671
4/24/2021,dog,pg abscess,pg abscess,GN,escherichia,4/28/2021,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,S,S,S,R,R,R,-,S,S,R,S,S,,,R,,R,,R,2672
1/25/2021,dog,urine,urinary tract,GN,escherichia,1/28/2021,train,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,R,2673
7/15/2020,dog,urine,urinary tract,GN,proteus,7/22/2020,train,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,S,S,S,S,S,S,S,I,R,S,,S,I,S,S,R,,,S,,R,,S,2674
7/2/2020,dog,urine,urinary tract,GN,proteus,7/9/2020,train,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,I,R,S,S,S,S,S,S,R,R,,S,I,R,I,R,,,R,,R,,R,2675
12/3/2020,dog,urine,urinary tract,GN,escherichia,12/8/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,I,R,R,R,R,R,R,R,R,R,R,+,R,S,R,S,I,,,R,,R,,S,2676
5/3/2020,dog,urine,urinary tract,GN,escherichia,5/12/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,I,R,R,R,R,R,I,I,S,S,R,-,R,I,R,S,S,,,R,,R,,R,2677
5/19/2021,dog,urine,urinary tract,GN,escherichia,5/25/2021,train,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,S,S,S,S,S,S,I,R,-,R,S,R,S,S,,,R,,R,,R,2678
9/9/2020,dog,gb mucosa,gall bladder,GN,escherichia,9/15/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,R,R,R,R,R,R,R,+,R,S,R,S,S,,,R,,R,,R,2679
7/3/2020,cat,urine,urinary tract,GN,klebsiella,7/10/2020,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,R,R,R,R,R,R,R,+,R,S,R,I,R,,,R,,R,,R,2680
11/10/2020,dog,urine,urinary tract,GN,klebsiella,11/13/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,R,R,R,R,R,R,R,R,R,R,+,S,S,R,S,R,,,R,,R,,R,2681
9/1/2020,dog,exudate,exudate,GN,pseudomonas,9/8/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,R,S,,,,,,,,,,2682
4/5/2021,dog,hemoculture,hemoculture,GN,burkholderia,4/9/2021,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,R,,,,,R,,R,I,S,S,,R,R,S,,,,,,,R,,S,2683
12/24/2020,dog,urine,urinary tract,GN,pseudomonas,12/30/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,,,,,,,,,,I,,S,S,S,,,,,,,,,,2684
9/28/2020,dog,urine,urinary tract,GN,escherichia,10/1/2020,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S,R,R,R,R,R,R,R,R,R,R,+,I,S,R,S,I,,,R,,R,,S,2685
9/25/2020,dog,peritoneal effusion,abdomen,GN,aeromonas,10/1/2020,train,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,,,,,,,S,,S,,S,S,S,,,,,,,R,,S,2686
8/26/2020,dog,urine,urinary tract,GN,escherichia,9/2/2020,train,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,R,R,R,R,R,R,R,R,R,+,S,S,R,R,S,,,R,,R,,R,2687
1/4/2021,dog,urine,urinary tract,GN,escherichia,1/8/2021,train,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,R,R,R,R,R,R,R,R,R,R,R,-,R,R,R,S,S,,,R,,R,,R,2688
8/25/2020,dog,ear exudate,ear,GN,proteus,8/28/2020,train,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,S,S,S,I,S,S,S,S,R,R,S,,S,R,S,S,R,,,S,,R,,R,2689
