date_of_submission,species,submitted_sample,submitted_sample_category,vitek_id,bacteria_genus,report_issued_date,type,ans_amikacin,ans_amoxicillin/clavulanic acid,ans_cefalexin,ans_cefazolin,ans_cefixime,ans_cefovecin,ans_cefpodoxime,ans_ceftriaxone,ans_chloramphenicol,ans_clindamycin,ans_doxycycline,ans_enrofloxacin,ans_fosfomycin,ans_gentamicin,ans_imipenem,ans_marbofloxacin,ans_metronidazole,ans_nitrofurantoin,ans_piperacillin/tazobactam,ans_polymyxin b,ans_pradofloxacin,ans_rifampicin,ans_tetracycline,ans_trimethoprim/sulfamethoxazole,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,id,ans_azithromycin,ans_fluconazole,ans_minocycline,ans_vancomycin,S/I/R_benzylpenicillin,S/I/R_cefoxitin screen,S/I/R_clindamycin,S/I/R_erythromycin,S/I/R_florfenicol,S/I/R_fusidic acid,S/I/R_inducible clindamycin resistance,S/I/R_minocycline,S/I/R_mupirocin,S/I/R_oxacillin,S/I/R_vancomycin
5/23/2018,cat,urine,urinary tract,GP,staphylococcus,5/28/2018,train,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,S,,S,,S,,S,,,,S,S,,S,4731,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
5/4/2018,dog,abscess,abscess,GP,kocuria,5/17/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,4732,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5/2/2018,cat,wound,wound,GP,staphylococcus,5/8/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,R,,,,R,,,S,,I,,I,,I,,S,,,,S,R,,S,4733,FALSE,FALSE,FALSE,FALSE,R,+,S,S,,S,-,,S,R,S
5/3/2018,cat,ub mucosa,urinary tract,GP,bacillus,5/16/2018,train,FALSE,TRUE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,,,FALSE,FALSE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,4734,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5/3/2018,cat,pleural effusion,pleural effusion,GP,dermacoccus,5/9/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,4735,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5/11/2018,dog,bone,orthopedic,GP,staphylococcus,5/18/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,TRUE,,FALSE,,S,,,S,R,R,,R,,R,,I,,R,,S,,,,S,R,,R,4736,FALSE,FALSE,FALSE,FALSE,R,+,R,R,,S,-,,R,R,S
5/4/2018,dog,opened wound,wound,GP,staphylococcus,5/10/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,S,,S,4737,FALSE,FALSE,FALSE,FALSE,S,-,S,S,,S,-,,S,S,S
5/5/2018,dog,abscess,abscess,GP,staphylococcus,5/10/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,R,,S,4738,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
5/15/2018,dog,surgical site,surgical site,GP,staphylococcus,5/21/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,S,,S,4739,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
5/7/2018,cat,wound,wound,GP,staphylococcus,5/11/2018,train,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,S,,S,,S,,S,,,,S,S,,S,4740,FALSE,FALSE,FALSE,FALSE,S,-,S,S,,S,-,,S,S,S
5/8/2018,dog,abscess,abscess,GP,staphylococcus,5/15/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,R,,S,,R,,S,,,,S,R,,S,4741,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,R,S
5/9/2018,dog,urine,urinary tract,GP,staphylococcus,5/16/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,,S,,,S,,S,,S,,S,,S,,,,S,S,,S,4742,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
5/10/2018,dog,pus,skin,GP,staphylococcus,5/17/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,S,,S,4743,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
5/17/2018,dog,pus,skin,GP,staphylococcus,5/22/2018,train,FALSE,TRUE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,R,,S,4744,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
5/12/2018,dog,nasal discharge,nasal cavity,GP,kocuria,5/18/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,4745,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5/13/2018,dog,nasal swab,nasal cavity,GP,staphylococcus,5/18/2018,train,FALSE,TRUE,FALSE,FALSE,,FALSE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,,S,,,S,,S,,S,,S,,S,,,,S,R,,R,4746,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
5/17/2018,cat,opened wound,wound,GP,kocuria,5/25/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,4747,FALSE,FALSE,FALSE,FALSE,,-,,,,,,,,,
5/15/2018,cat,wound,wound,GP,staphylococcus,5/21/2018,train,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,S,,S,,S,,S,,,,S,S,,S,4748,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
5/17/2018,cat,bite wound,wound,GP,staphylococcus,5/22/2018,train,FALSE,TRUE,TRUE,FALSE,,FALSE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,S,,S,4749,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
5/24/2018,dog,urine,urinary tract,GP,staphylococcus,5/30/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,R,,S,4750,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
6/10/2018,dog,surgical wound,surgical site,GP,staphylococcus,6/15/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,R,,,S,R,R,,S,,R,,R,,R,,S,,,,S,R,,R,4751,FALSE,FALSE,FALSE,FALSE,R,+,R,R,,S,-,,S,R,S
5/30/2018,dog,epidermal collarette,skin,GP,staphylococcus,6/4/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,S,S,S,,R,,S,,S,,S,,S,,,,S,S,,S,4752,FALSE,FALSE,FALSE,FALSE,R,-,S,R,,S,-,,S,S,S
6/26/2018,dog,urine,urinary tract,GP,staphylococcus,6/29/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,FALSE,FALSE,,FALSE,,S,,,R,R,R,,S,,R,,R,,R,,S,,,,S,R,,R,4753,FALSE,FALSE,FALSE,FALSE,R,+,R,R,,S,-,,S,R,S
6/16/2018,dog,bite wound,wound,GP,staphylococcus,6/26/2018,train,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,S,,S,,S,,S,,,,S,S,,S,4754,FALSE,FALSE,FALSE,FALSE,S,-,S,S,,S,-,,S,S,S
5/25/2018,dog,urine,urinary tract,GP,kocuria,6/1/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,4755,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5/28/2018,dog,ear bulla,ear,GP,staphylococcus,6/4/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,,S,,,S,,R,,R,,R,,S,,,,S,R,,R,4756,FALSE,FALSE,FALSE,FALSE,R,-,R,R,,S,-,,R,R,S
6/16/2018,dog,skin,skin,GP,staphylococcus,6/25/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,S,I,I,,S,,R,,R,,R,,S,,,,S,R,,R,4757,FALSE,FALSE,FALSE,FALSE,R,-,R,R,,S,-,,R,R,S
6/14/2018,dog,ureter,urinary tract,GP,staphylococcus,6/22/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,,,FALSE,FALSE,,FALSE,,R,,,,R,,,S,,S,,S,,S,,S,,,,S,R,,S,4758,FALSE,FALSE,FALSE,FALSE,R,+,S,S,,S,-,,S,R,S
6/1/2018,dog,urine,urinary tract,GP,staphylococcus,6/6/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,S,S,S,,R,,S,,S,,S,,S,,,,S,R,,S,4759,FALSE,FALSE,FALSE,FALSE,R,-,R,R,,S,+,,S,S,S
6/18/2018,dog,ub mucosa,urinary tract,GP,staphylococcus,6/21/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,S,S,S,,R,,S,,S,,S,,S,,,,S,R,,S,4760,FALSE,FALSE,FALSE,FALSE,R,-,R,R,,S,-,,S,S,S
6/14/2018,cat,pus,skin,GP,dermacoccus,6/20/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,4761,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6/26/2018,dog,calculi,urinary tract,GP,enterococcus,6/29/2018,train,FALSE,TRUE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,FALSE,FALSE,,FALSE,,,,,,,,,R,,I,,,,I,,S,,,,,R,,,4762,FALSE,FALSE,FALSE,FALSE,S,,,R,,,,,,,S
5/27/2018,dog,chronic wound,wound,GP,staphylococcus,6/1/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,S,R,R,,R,,R,,R,,R,,S,,,,S,R,,S,4763,FALSE,FALSE,FALSE,FALSE,R,+,S,R,,S,-,,S,R,S
6/5/2018,dog,wound,wound,GP,staphylococcus,6/11/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,S,,S,4764,FALSE,FALSE,FALSE,FALSE,S,-,S,S,,S,-,,S,S,S
6/20/2018,cat,pleural effusion,pleural effusion,GP,micrococcus,6/26/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,4765,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6/5/2018,dog,wound,wound,GP,staphylococcus,6/11/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,S,S,S,,S,,I,,S,,S,,S,,,,S,R,,S,4766,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
6/11/2018,cat,tracheobronchial lavage,extremely rare,GP,staphylococcus,6/15/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,S,,S,4767,FALSE,FALSE,FALSE,FALSE,S,-,R,I,,R,-,,S,R,R
6/13/2018,dog,ear wax,ear,GP,staphylococcus,6/18/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,I,,S,,S,,S,,,,S,R,,S,4768,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,R,S
6/2/2018,dog,fluid,hemoculture,GP,staphylococcus,6/8/2018,train,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,S,,S,,S,,S,,,,S,S,,S,4769,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
6/24/2018,dog,infected wound from rupture mass,wound,GP,staphylococcus,6/28/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,R,,S,,R,,S,,,,S,R,,S,4770,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,R,S
5/29/2018,dog,pododermatitis,skin,GP,staphylococcus,6/4/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,R,,R,,R,,S,,,,S,R,,S,4771,FALSE,FALSE,FALSE,FALSE,R,-,R,R,,R,-,,R,R,S
6/16/2018,cat,bite wound,wound,GP,staphylococcus,6/21/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,S,R,S,,S,,R,,R,,R,,S,,,,S,R,,R,4772,FALSE,FALSE,FALSE,FALSE,R,-,R,R,,S,-,,S,R,S
5/30/2018,dog,pus,skin,GP,staphylococcus,6/4/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,R,,,R,R,R,,R,,R,,R,,R,,S,,,,S,R,,S,4773,FALSE,FALSE,FALSE,FALSE,R,+,R,R,,S,-,,S,R,S
6/1/2018,cat,chronic wound,wound,GP,staphylococcus,6/7/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,S,S,S,,R,,R,,R,,R,,S,,,,S,R,,R,4774,FALSE,FALSE,FALSE,FALSE,R,-,S,R,,S,-,,S,S,S
5/22/2018,dog,exudate,exudate,GP,lactococcus,6/4/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,4775,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6/10/2018,cat,urine,urinary tract,GP,enterococcus,6/14/2018,train,FALSE,TRUE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,S,,R,,,,R,,S,,,,,R,,,4776,FALSE,FALSE,FALSE,FALSE,S,,,R,,,,,,,S
6/11/2018,dog,fistula,fistula,GP,enterococcus,6/15/2018,train,FALSE,TRUE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,S,,I,,,,R,,S,,,,,R,,,4777,FALSE,FALSE,FALSE,FALSE,S,,,I,,,,,,,S
6/5/2018,dog,wound,wound,GP,staphylococcus,6/8/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,R,,S,,R,,S,,,,S,R,,S,4778,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,R,S
5/30/2018,dog,crust,skin,GP,staphylococcus,6/1/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,S,S,S,,S,,R,,R,,R,,S,,,,S,R,,R,4779,FALSE,FALSE,FALSE,FALSE,R,-,R,R,,S,-,,R,R,S
6/18/2018,cat,ub mucosa,urinary tract,GP,staphylococcus,6/26/2018,train,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,S,,S,,S,,S,,,,S,S,,S,4780,FALSE,FALSE,FALSE,FALSE,R,-,I,I,,S,,,S,S,S
5/29/2018,dog,urine,urinary tract,GP,enterococcus,6/4/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,FALSE,FALSE,,FALSE,,,,,,,,,S,,R,,,,R,,S,,,,,R,,,4781,FALSE,FALSE,FALSE,FALSE,R,,,I,,,,,,,S
5/31/2018,dog,ub mucosa,urinary tract,GP,staphylococcus,6/8/2018,train,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,S,,S,,S,,S,,,,S,S,,S,4782,FALSE,FALSE,FALSE,FALSE,S,-,S,S,,S,-,,S,S,S
6/21/2018,dog,epidermal collarette,skin,GP,staphylococcus,6/25/2018,train,TRUE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,S,R,I,,S,,R,,S,,R,,S,,,,S,R,,R,4783,FALSE,FALSE,FALSE,FALSE,R,-,R,R,,S,-,,S,R,S
5/31/2018,dog,nasal cavity,nasal cavity,GP,kocuria,6/6/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,4784,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
6/20/2018,dog,exudate,exudate,GP,staphylococcus,6/26/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,R,,,S,R,R,,S,,R,,R,,R,,S,,,,S,R,,R,4785,FALSE,FALSE,FALSE,FALSE,R,+,R,R,,S,-,,S,R,S
6/20/2018,dog,exudate,exudate,GP,gemella,6/26/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,4786,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
5/27/2018,cat,urine,urinary tract,GP,staphylococcus,6/1/2018,train,TRUE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,FALSE,FALSE,,FALSE,,R,,,S,R,R,,R,,R,,S,,R,,S,,,,S,R,,R,4787,FALSE,FALSE,FALSE,FALSE,R,+,R,R,,S,+,,S,R,S
5/29/2018,cat,wound,wound,GP,staphylococcus,6/4/2018,train,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,S,,S,,S,,S,,,,S,S,,S,4788,FALSE,FALSE,FALSE,FALSE,S,-,S,S,,S,-,,S,S,S
6/3/2018,dog,skin swab,skin,GP,staphylococcus,6/7/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,,S,,,S,,S,,S,,S,,S,,,,S,S,,S,4789,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,R,S
6/6/2018,cat,bite wound,wound,GP,staphylococcus,6/8/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,TRUE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,R,,S,4790,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
6/6/2018,cat,bite wound,wound,GP,staphylococcus,6/11/2018,train,FALSE,TRUE,FALSE,FALSE,,TRUE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,,S,,,S,,S,,S,,S,,S,,,,S,S,,S,4791,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
6/13/2018,dog,urine,urinary tract,GP,enterococcus,6/18/2018,train,FALSE,TRUE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,,,,,,,,S,,R,,,,R,,S,,,,,R,,,4792,FALSE,FALSE,FALSE,FALSE,S,,,R,,,,,,,S
6/9/2018,dog,bite wound,wound,GP,staphylococcus,6/15/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,S,,S,4793,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
6/16/2018,cat,abscess,abscess,GP,staphylococcus,6/21/2018,train,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,,,FALSE,FALSE,,TRUE,,R,,,,R,,,S,,S,,S,,S,,S,,,,S,R,,S,4794,FALSE,FALSE,FALSE,FALSE,R,+,R,S,,S,-,,S,R,S
6/17/2018,dog,bite wound,wound,GP,staphylococcus,6/21/2018,train,FALSE,TRUE,TRUE,FALSE,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,R,,S,4795,FALSE,FALSE,FALSE,FALSE,R,-,S,S,,S,-,,S,S,S
6/19/2018,dog,superficial spreading pyoderma,skin,GP,staphylococcus,6/22/2018,train,FALSE,TRUE,TRUE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,FALSE,,FALSE,,S,,,S,S,S,,S,,S,,S,,S,,S,,,,S,S,,S,4796,FALSE,FALSE,FALSE,FALSE,S,-,S,S,,S,-,,S,S,S
